,gene_id,database,kegg_id
12547,Rv1562c,KEGG_reaction,R09995
12548,Rv1562c,KEGG_reaction,R11256
12549,Rv1563c,KEGG_reaction,R01824
12550,Rv1563c,KEGG_reaction,R09995
12551,Rv1564c,KEGG_reaction,R09995
12552,Rv1564c,KEGG_reaction,R11261
12553,Rv1568,KEGG_reaction,R03231
12554,Rv1569,KEGG_reaction,R03210
12555,Rv1569,KEGG_reaction,R10124
12556,Rv1570,KEGG_reaction,R03182
12557,Rv1589,KEGG_reaction,R01078
12558,Rv1592c,KEGG_reaction,R02250
12559,Rv1592c,KEGG_reaction,R02687
12560,Rv1594,KEGG_reaction,R04292
12561,Rv1595,KEGG_reaction,R00357
12562,Rv1595,KEGG_reaction,R00481
12563,Rv1596,KEGG_reaction,R03348
12564,Rv1599,KEGG_reaction,R01158
12565,Rv1599,KEGG_reaction,R01163
12566,Rv1599,KEGG_reaction,R03012
12567,Rv1600,KEGG_reaction,R00694
12568,Rv1600,KEGG_reaction,R00734
12569,Rv1600,KEGG_reaction,R03243
12570,Rv1601,KEGG_reaction,R03457
12571,Rv1602,KEGG_reaction,R04558
12572,Rv1603,KEGG_reaction,R03509
12573,Rv1603,KEGG_reaction,R04640
12574,Rv1604,KEGG_reaction,R01185
12575,Rv1604,KEGG_reaction,R01186
12576,Rv1604,KEGG_reaction,R01187
12577,Rv1605,KEGG_reaction,R04558
12578,Rv1606,KEGG_reaction,R04037
12579,Rv1609,KEGG_reaction,R00985
12580,Rv1609,KEGG_reaction,R00986
12581,Rv1611,KEGG_reaction,R03508
12582,Rv1612,KEGG_reaction,R00674
12583,Rv1612,KEGG_reaction,R02340
12584,Rv1612,KEGG_reaction,R02722
12585,Rv1613,KEGG_reaction,R00674
12586,Rv1613,KEGG_reaction,R02340
12587,Rv1613,KEGG_reaction,R02722
12588,Rv1617,KEGG_reaction,R00200
12589,Rv1617,KEGG_reaction,R00430
12590,Rv1617,KEGG_reaction,R01138
12591,Rv1617,KEGG_reaction,R01858
12592,Rv1617,KEGG_reaction,R02320
12593,Rv1622c,KEGG_reaction,R11325
12594,Rv1623c,KEGG_reaction,R11325
12595,Rv1625c,KEGG_reaction,R00089
12596,Rv1625c,KEGG_reaction,R00434
12597,Rv1629,KEGG_reaction,R00375
12598,Rv1629,KEGG_reaction,R00376
12599,Rv1629,KEGG_reaction,R00377
12600,Rv1629,KEGG_reaction,R00378
12601,Rv1631,KEGG_reaction,R00130
12602,Rv1640c,KEGG_reaction,R03658
12603,Rv1647,KEGG_reaction,R00089
12604,Rv1647,KEGG_reaction,R00434
12605,Rv1649,KEGG_reaction,R03660
12606,Rv1650,KEGG_reaction,R03660
12607,Rv1652,KEGG_reaction,R03443
12608,Rv1653,KEGG_reaction,R00259
12609,Rv1653,KEGG_reaction,R02282
12610,Rv1654,KEGG_reaction,R02649
12611,Rv1655,KEGG_reaction,R02283
12612,Rv1655,KEGG_reaction,R04475
12613,Rv1656,KEGG_reaction,R01398
12614,Rv1658,KEGG_reaction,R01954
12615,Rv1659,KEGG_reaction,R01086
12616,Rv1689,KEGG_reaction,R02918
12617,Rv1695,KEGG_reaction,R00104
12618,Rv1699,KEGG_reaction,R00571
12619,Rv1699,KEGG_reaction,R00573
12620,Rv1700,KEGG_reaction,R01054
12621,Rv1703c,KEGG_reaction,R02534
12622,Rv1703c,KEGG_reaction,R02920
12623,Rv1703c,KEGG_reaction,R03304
12624,Rv1703c,KEGG_reaction,R04301
12625,Rv1703c,KEGG_reaction,R04762
12626,Rv1703c,KEGG_reaction,R04764
12627,Rv1703c,KEGG_reaction,R04881
12628,Rv1703c,KEGG_reaction,R04887
12629,Rv1712,KEGG_reaction,R00158
12630,Rv1712,KEGG_reaction,R00512
12631,Rv1712,KEGG_reaction,R01665
12632,Rv1715,KEGG_reaction,R01976
12633,Rv1715,KEGG_reaction,R05576
12634,Rv1715,KEGG_reaction,R06941
12635,Rv1731,KEGG_reaction,R00713
12636,Rv1731,KEGG_reaction,R00714
12637,Rv1731,KEGG_reaction,R02401
12638,Rv1734c,KEGG_reaction,R00209
12639,Rv1734c,KEGG_reaction,R02569
12640,Rv1736c,KEGG_reaction,R00798
12641,Rv1736c,KEGG_reaction,R01106
12642,Rv1736c,KEGG_reaction,R09497
12643,Rv1745c,KEGG_reaction,R01123
12644,Rv1760,KEGG_reaction,R02251
12645,Rv1771,KEGG_reaction,R00647
12646,Rv1771,KEGG_reaction,R03184
12647,Rv1771,KEGG_reaction,R10053
12648,Rv1781c,KEGG_reaction,R05196
12649,Rv1820,KEGG_reaction,R00006
12650,Rv1820,KEGG_reaction,R00014
12651,Rv1820,KEGG_reaction,R00226
12652,Rv1820,KEGG_reaction,R03050
12653,Rv1820,KEGG_reaction,R04672
12654,Rv1820,KEGG_reaction,R04673
12655,Rv1820,KEGG_reaction,R08648
12656,Rv1822,KEGG_reaction,R01801
12657,Rv1822,KEGG_reaction,R02030
12658,Rv1826,KEGG_reaction,R01221
12659,Rv1832,KEGG_reaction,R01221
12660,Rv1832,KEGG_reaction,R03425
12661,Rv1833c,KEGG_reaction,R05284
12662,Rv1833c,KEGG_reaction,R05367
12663,Rv1833c,KEGG_reaction,R05368
12664,Rv1833c,KEGG_reaction,R05369
12665,Rv1833c,KEGG_reaction,R05370
12666,Rv1833c,KEGG_reaction,R07669
12667,Rv1833c,KEGG_reaction,R07670
12668,Rv1837c,KEGG_reaction,R00472
12669,Rv1843c,KEGG_reaction,R01130
12670,Rv1843c,KEGG_reaction,R08240
12671,Rv1844c,KEGG_reaction,R01528
12672,Rv1844c,KEGG_reaction,R10221
12673,Rv1848,KEGG_reaction,R00131
12674,Rv1849,KEGG_reaction,R00131
12675,Rv1850,KEGG_reaction,R00131
12676,Rv1862,KEGG_reaction,R00623
12677,Rv1862,KEGG_reaction,R00754
12678,Rv1862,KEGG_reaction,R02124
12679,Rv1862,KEGG_reaction,R04880
12680,Rv1862,KEGG_reaction,R05233
12681,Rv1862,KEGG_reaction,R05234
12682,Rv1862,KEGG_reaction,R06917
12683,Rv1862,KEGG_reaction,R06927
12684,Rv1862,KEGG_reaction,R07105
12685,Rv1862,KEGG_reaction,R08281
12686,Rv1862,KEGG_reaction,R08306
12687,Rv1862,KEGG_reaction,R08310
12688,Rv1867,KEGG_reaction,R00238
12689,Rv1867,KEGG_reaction,R01177
12690,Rv1869c,KEGG_reaction,R02000
12691,Rv1869c,KEGG_reaction,R06782
12692,Rv1869c,KEGG_reaction,R06783
12693,Rv1872c,KEGG_reaction,R00196
12694,Rv1876,KEGG_reaction,R00078
12695,Rv1878,KEGG_reaction,R00253
12696,Rv1885c,KEGG_reaction,R01715
12697,Rv1886c,KEGG_reaction,R02251
12698,Rv1901,KEGG_reaction,R02322
12699,Rv1905c,KEGG_reaction,R00366
12700,Rv1905c,KEGG_reaction,R02457
12701,Rv1905c,KEGG_reaction,R02894
12702,Rv1905c,KEGG_reaction,R02923
12703,Rv1905c,KEGG_reaction,R04221
12704,Rv1905c,KEGG_reaction,R07400
12705,Rv1908c,KEGG_reaction,R00602
12706,Rv1908c,KEGG_reaction,R00698
12707,Rv1908c,KEGG_reaction,R02596
12708,Rv1908c,KEGG_reaction,R02670
12709,Rv1908c,KEGG_reaction,R03919
12710,Rv1908c,KEGG_reaction,R04007
12711,Rv1908c,KEGG_reaction,R07443
12712,Rv1908c,KEGG_reaction,R11906
12713,Rv1915,KEGG_reaction,R00479
12714,Rv1916,KEGG_reaction,R00479
12715,Rv1928c,KEGG_reaction,R01542
12716,Rv1935c,KEGG_reaction,R03026
12717,Rv1935c,KEGG_reaction,R03045
12718,Rv1935c,KEGG_reaction,R04137
12719,Rv1935c,KEGG_reaction,R04170
12720,Rv1935c,KEGG_reaction,R04204
12721,Rv1935c,KEGG_reaction,R04224
12722,Rv1935c,KEGG_reaction,R04738
12723,Rv1935c,KEGG_reaction,R04740
12724,Rv1935c,KEGG_reaction,R04744
12725,Rv1935c,KEGG_reaction,R04746
12726,Rv1935c,KEGG_reaction,R04749
12727,Rv1935c,KEGG_reaction,R05595
12728,Rv1935c,KEGG_reaction,R06411
12729,Rv1935c,KEGG_reaction,R06412
12730,Rv1935c,KEGG_reaction,R06942
12731,Rv1935c,KEGG_reaction,R08093
12732,Rv1937,KEGG_reaction,R05290
12733,Rv1937,KEGG_reaction,R05291
12734,Rv1937,KEGG_reaction,R05428
12735,Rv1937,KEGG_reaction,R05621
12736,Rv1937,KEGG_reaction,R05622
12737,Rv1937,KEGG_reaction,R05665
12738,Rv1937,KEGG_reaction,R08100
12739,Rv1937,KEGG_reaction,R08101
12740,Rv1937,KEGG_reaction,R08108
12741,Rv1937,KEGG_reaction,R08109
12742,Rv1937,KEGG_reaction,R08110
12743,Rv1940,KEGG_reaction,R00425
12744,Rv1940,KEGG_reaction,R07281
12745,Rv1981c,KEGG_reaction,R02017
12746,Rv1981c,KEGG_reaction,R02018
12747,Rv1981c,KEGG_reaction,R02019
12748,Rv1981c,KEGG_reaction,R02024
12749,Rv2002,KEGG_reaction,R04831
12750,Rv2002,KEGG_reaction,R04834
12751,Rv2002,KEGG_reaction,R04844
12752,Rv2002,KEGG_reaction,R04847
12753,Rv2006,KEGG_reaction,R00010
12754,Rv2029c,KEGG_reaction,R00756
12755,Rv2029c,KEGG_reaction,R03236
12756,Rv2029c,KEGG_reaction,R03237
12757,Rv2029c,KEGG_reaction,R03238
12758,Rv2029c,KEGG_reaction,R03239
12759,Rv2029c,KEGG_reaction,R04779
12760,Rv2043c,KEGG_reaction,R01268
12761,Rv2054,KEGG_reaction,R03893
12762,Rv2054,KEGG_reaction,R05510
12763,Rv2054,KEGG_reaction,R05511
12764,Rv2054,KEGG_reaction,R06835
12765,Rv2054,KEGG_reaction,R06838
12766,Rv2054,KEGG_reaction,R08120
12767,Rv2054,KEGG_reaction,R08121
12768,Rv2054,KEGG_reaction,R09136
12769,Rv2054,KEGG_reaction,R09220
12770,Rv2054,KEGG_reaction,R09222
12771,Rv2062c,KEGG_reaction,R05227
12772,Rv2064,KEGG_reaction,R05217
12773,Rv2065,KEGG_reaction,R05177
12774,Rv2065,KEGG_reaction,R05814
12775,Rv2066,KEGG_reaction,R03948
12776,Rv2066,KEGG_reaction,R05180
12777,Rv2066,KEGG_reaction,R05808
12778,Rv2066,KEGG_reaction,R05809
12779,Rv2068c,KEGG_reaction,R06363
12780,Rv2070c,KEGG_reaction,R05150
12781,Rv2070c,KEGG_reaction,R05812
12782,Rv2071c,KEGG_reaction,R05181
12783,Rv2071c,KEGG_reaction,R05810
12784,Rv2072c,KEGG_reaction,R05149
12785,Rv2097c,KEGG_reaction,R11207
12786,Rv2121c,KEGG_reaction,R01071
12787,Rv2122c,KEGG_reaction,R04035
12788,Rv2124c,KEGG_reaction,R00946
12789,Rv2124c,KEGG_reaction,R09365
12790,Rv2131c,KEGG_reaction,R00188
12791,Rv2131c,KEGG_reaction,R00508
12792,Rv2136c,KEGG_reaction,R05627
12793,Rv2139,KEGG_reaction,R01868
12794,Rv2152c,KEGG_reaction,R03193
12795,Rv2153c,KEGG_reaction,R05032
12796,Rv2153c,KEGG_reaction,R05662
12797,Rv2155c,KEGG_reaction,R02783
12798,Rv2156c,KEGG_reaction,R05629
12799,Rv2156c,KEGG_reaction,R05630
12800,Rv2157c,KEGG_reaction,R04573
12801,Rv2157c,KEGG_reaction,R04617
12802,Rv2158c,KEGG_reaction,R02788
12803,Rv2173,KEGG_reaction,R01658
12804,Rv2173,KEGG_reaction,R02003
12805,Rv2173,KEGG_reaction,R02061
12806,Rv2178c,KEGG_reaction,R01826
12807,Rv2182c,KEGG_reaction,R02241
12808,Rv2182c,KEGG_reaction,R09381
12809,Rv2187,KEGG_reaction,R01280
12810,Rv2188c,KEGG_reaction,R11703
12811,Rv2188c,KEGG_reaction,R11704
12812,Rv2191,KEGG_reaction,R00375
12813,Rv2191,KEGG_reaction,R00376
12814,Rv2191,KEGG_reaction,R00377
12815,Rv2191,KEGG_reaction,R00378
12816,Rv2192c,KEGG_reaction,R01073
12817,Rv2193,KEGG_reaction,R00081
12818,Rv2200c,KEGG_reaction,R00081
12819,Rv2201,KEGG_reaction,R00578
12820,Rv2202c,KEGG_reaction,R00185
12821,Rv2205c,KEGG_reaction,R08572
12822,Rv2207,KEGG_reaction,R04148
12823,Rv2208,KEGG_reaction,R05223
12824,Rv2208,KEGG_reaction,R11174
12825,Rv2210c,KEGG_reaction,R01090
12826,Rv2210c,KEGG_reaction,R01214
12827,Rv2210c,KEGG_reaction,R02199
12828,Rv2210c,KEGG_reaction,R10991
12829,Rv2211c,KEGG_reaction,R01221
12830,Rv2211c,KEGG_reaction,R02300
12831,Rv2211c,KEGG_reaction,R04125
12832,Rv2212,KEGG_reaction,R00089
12833,Rv2212,KEGG_reaction,R00434
12834,Rv2213,KEGG_reaction,R00899
12835,Rv2213,KEGG_reaction,R04951
12836,Rv2215,KEGG_reaction,R02570
12837,Rv2215,KEGG_reaction,R02571
12838,Rv2215,KEGG_reaction,R08549
12839,Rv2217,KEGG_reaction,R07766
12840,Rv2217,KEGG_reaction,R07769
12841,Rv2218,KEGG_reaction,R07767
12842,Rv2218,KEGG_reaction,R07768
12843,Rv2220,KEGG_reaction,R00253
12844,Rv2222c,KEGG_reaction,R00253
12845,Rv2224d,KEGG_reaction,R02251
12846,Rv2225,KEGG_reaction,R01226
12847,Rv2228c,KEGG_reaction,R04594
12848,Rv2231c,KEGG_reaction,R00694
12849,Rv2231c,KEGG_reaction,R00734
12850,Rv2231c,KEGG_reaction,R03243
12851,Rv2236c,KEGG_reaction,R06529
12852,Rv2236c,KEGG_reaction,R07302
12853,Rv2241,KEGG_reaction,R00014
12854,Rv2241,KEGG_reaction,R00209
12855,Rv2241,KEGG_reaction,R01699
12856,Rv2241,KEGG_reaction,R03270
12857,Rv2243,KEGG_reaction,R01626
12858,Rv2243,KEGG_reaction,R11671
12859,Rv2247,KEGG_reaction,R00742
12860,Rv2247,KEGG_reaction,R01859
12861,Rv2247,KEGG_reaction,R04386
12862,Rv2249c,KEGG_reaction,R00848
12863,Rv2251,KEGG_reaction,R04311
12864,Rv2252,KEGG_reaction,R02240
12865,Rv2259,KEGG_reaction,R09129
12866,Rv2259,KEGG_reaction,R10301
12867,Rv2289,KEGG_reaction,R01797
12868,Rv2291,KEGG_reaction,R01931
12869,Rv2291,KEGG_reaction,R03105
12870,Rv2291,KEGG_reaction,R03106
12871,Rv2292c,KEGG_reaction,R00194
12872,Rv2292c,KEGG_reaction,R01401
12873,Rv2293c,KEGG_reaction,R00194
12874,Rv2293c,KEGG_reaction,R01401
12875,Rv2294,KEGG_reaction,R00782
12876,Rv2294,KEGG_reaction,R01286
12877,Rv2294,KEGG_reaction,R02408
12878,Rv2294,KEGG_reaction,R04941
12879,Rv2296,KEGG_reaction,R05284
12880,Rv2296,KEGG_reaction,R05367
12881,Rv2296,KEGG_reaction,R05368
12882,Rv2296,KEGG_reaction,R05369
12883,Rv2296,KEGG_reaction,R05370
12884,Rv2296,KEGG_reaction,R07669
12885,Rv2296,KEGG_reaction,R07670
12886,Rv2331,KEGG_reaction,R00858
12887,Rv2331A,KEGG_reaction,R00858
12888,Rv2332,KEGG_reaction,R00214
12889,Rv2334,KEGG_reaction,R00897
12890,Rv2334,KEGG_reaction,R03601
12891,Rv2334,KEGG_reaction,R04859
12892,Rv2335,KEGG_reaction,R00586
12893,Rv2344c,KEGG_reaction,R01856
12894,Rv2349c,KEGG_reaction,R01312
12895,Rv2349c,KEGG_reaction,R02027
12896,Rv2349c,KEGG_reaction,R02052
12897,Rv2349c,KEGG_reaction,R03332
12898,Rv2349c,KEGG_reaction,R07381
12899,Rv2350c,KEGG_reaction,R01312
12900,Rv2350c,KEGG_reaction,R02027
12901,Rv2350c,KEGG_reaction,R02052
12902,Rv2350c,KEGG_reaction,R03332
12903,Rv2350c,KEGG_reaction,R07381
12904,Rv2351c,KEGG_reaction,R01312
12905,Rv2351c,KEGG_reaction,R02027
12906,Rv2351c,KEGG_reaction,R02052
12907,Rv2351c,KEGG_reaction,R03332
12908,Rv2351c,KEGG_reaction,R07381
12909,Rv2357c,KEGG_reaction,R03654
12910,Rv2361c,KEGG_reaction,R06447
12911,Rv2361c,KEGG_reaction,R09244
12912,Rv2363,KEGG_reaction,R02540
12913,Rv2363,KEGG_reaction,R03096
12914,Rv2363,KEGG_reaction,R03180
12915,Rv2363,KEGG_reaction,R03909
12916,Rv2363,KEGG_reaction,R05551
12917,Rv2363,KEGG_reaction,R05590
12918,Rv2377c,KEGG_reaction,R10880
12919,Rv2384,KEGG_reaction,R07644
12920,Rv2386c,KEGG_reaction,R06602
12921,Rv2391,KEGG_reaction,R00859
12922,Rv2391,KEGG_reaction,R03600
12923,Rv2392,KEGG_reaction,R02021
12924,Rv2394,KEGG_reaction,R00494
12925,Rv2394,KEGG_reaction,R01262
12926,Rv2394,KEGG_reaction,R01687
12927,Rv2394,KEGG_reaction,R03867
12928,Rv2394,KEGG_reaction,R03916
12929,Rv2394,KEGG_reaction,R03970
12930,Rv2394,KEGG_reaction,R03971
12931,Rv2394,KEGG_reaction,R04935
12932,Rv2413c,KEGG_reaction,R00375
12933,Rv2413c,KEGG_reaction,R00376
12934,Rv2413c,KEGG_reaction,R00377
12935,Rv2413c,KEGG_reaction,R00378
12936,Rv2421c,KEGG_reaction,R00137
12937,Rv2421c,KEGG_reaction,R03005
12938,Rv2427c,KEGG_reaction,R03313
12939,Rv2436,KEGG_reaction,R01051
12940,Rv2436,KEGG_reaction,R02750
12941,Rv2438c,KEGG_reaction,R00257
12942,Rv2439c,KEGG_reaction,R00239
12943,Rv2445c,KEGG_reaction,R00124
12944,Rv2445c,KEGG_reaction,R00139
12945,Rv2445c,KEGG_reaction,R00156
12946,Rv2445c,KEGG_reaction,R00330
12947,Rv2445c,KEGG_reaction,R00570
12948,Rv2445c,KEGG_reaction,R00722
12949,Rv2445c,KEGG_reaction,R01137
12950,Rv2445c,KEGG_reaction,R01857
12951,Rv2445c,KEGG_reaction,R02093
12952,Rv2445c,KEGG_reaction,R02326
12953,Rv2445c,KEGG_reaction,R02331
12954,Rv2445c,KEGG_reaction,R03530
12955,Rv2445c,KEGG_reaction,R11894
12956,Rv2445c,KEGG_reaction,R11895
12957,Rv2447c,KEGG_reaction,R00942
12958,Rv2447c,KEGG_reaction,R02237
12959,Rv2447c,KEGG_reaction,R04241
12960,Rv2448c,KEGG_reaction,R03665
12961,Rv2453c,KEGG_reaction,R11581
12962,Rv2454c,KEGG_reaction,R01196
12963,Rv2454c,KEGG_reaction,R01197
12964,Rv2455c,KEGG_reaction,R01196
12965,Rv2455c,KEGG_reaction,R01197
12966,Rv2458,KEGG_reaction,R00650
12967,Rv2465c,KEGG_reaction,R01056
12968,Rv2465c,KEGG_reaction,R09030
12969,Rv2467,KEGG_reaction,R00899
12970,Rv2467,KEGG_reaction,R04951
12971,Rv2471,KEGG_reaction,R00028
12972,Rv2471,KEGG_reaction,R00801
12973,Rv2471,KEGG_reaction,R00802
12974,Rv2471,KEGG_reaction,R06087
12975,Rv2471,KEGG_reaction,R06088
12976,Rv2476c,KEGG_reaction,R00243
12977,Rv2482c,KEGG_reaction,R00851
12978,Rv2482c,KEGG_reaction,R09380
12979,Rv2483c,KEGG_reaction,R02241
12980,Rv2483c,KEGG_reaction,R09381
12981,Rv2484c,KEGG_reaction,R02251
12982,Rv2486,KEGG_reaction,R03026
12983,Rv2486,KEGG_reaction,R03045
12984,Rv2486,KEGG_reaction,R04137
12985,Rv2486,KEGG_reaction,R04170
12986,Rv2486,KEGG_reaction,R04204
12987,Rv2486,KEGG_reaction,R04224
12988,Rv2486,KEGG_reaction,R04738
12989,Rv2486,KEGG_reaction,R04740
12990,Rv2486,KEGG_reaction,R04744
12991,Rv2486,KEGG_reaction,R04746
12992,Rv2486,KEGG_reaction,R04749
12993,Rv2486,KEGG_reaction,R05595
12994,Rv2486,KEGG_reaction,R06411
12995,Rv2486,KEGG_reaction,R06412
12996,Rv2486,KEGG_reaction,R06942
12997,Rv2486,KEGG_reaction,R08093
12998,Rv2495c,KEGG_reaction,R00209
12999,Rv2495c,KEGG_reaction,R02569
13000,Rv2496c,KEGG_reaction,R00014
13001,Rv2496c,KEGG_reaction,R00209
13002,Rv2496c,KEGG_reaction,R01699
13003,Rv2496c,KEGG_reaction,R03270
13004,Rv2497c,KEGG_reaction,R00014
13005,Rv2497c,KEGG_reaction,R00209
13006,Rv2497c,KEGG_reaction,R01699
13007,Rv2497c,KEGG_reaction,R03270
13008,Rv2498c,KEGG_reaction,R00362
13009,Rv2501c,KEGG_reaction,R00742
13010,Rv2501c,KEGG_reaction,R01859
13011,Rv2501c,KEGG_reaction,R04385
13012,Rv2502c,KEGG_reaction,R04138
13013,Rv2503c,KEGG_reaction,R00410
13014,Rv2504c,KEGG_reaction,R00410
13015,Rv2523c,KEGG_reaction,R01625
13016,Rv2524c,KEGG_reaction,R01624
13017,Rv2524c,KEGG_reaction,R01626
13018,Rv2524c,KEGG_reaction,R04355
13019,Rv2524c,KEGG_reaction,R04428
13020,Rv2524c,KEGG_reaction,R04429
13021,Rv2524c,KEGG_reaction,R04533
13022,Rv2524c,KEGG_reaction,R04534
13023,Rv2524c,KEGG_reaction,R04535
13024,Rv2524c,KEGG_reaction,R04536
13025,Rv2524c,KEGG_reaction,R04537
13026,Rv2524c,KEGG_reaction,R04543
13027,Rv2524c,KEGG_reaction,R04544
13028,Rv2524c,KEGG_reaction,R04566
13029,Rv2524c,KEGG_reaction,R04568
13030,Rv2524c,KEGG_reaction,R04724
13031,Rv2524c,KEGG_reaction,R04726
13032,Rv2524c,KEGG_reaction,R04952
13033,Rv2524c,KEGG_reaction,R04953
13034,Rv2524c,KEGG_reaction,R04954
13035,Rv2524c,KEGG_reaction,R04955
13036,Rv2524c,KEGG_reaction,R04957
13037,Rv2524c,KEGG_reaction,R04958
13038,Rv2524c,KEGG_reaction,R04960
13039,Rv2524c,KEGG_reaction,R04961
13040,Rv2524c,KEGG_reaction,R04963
13041,Rv2524c,KEGG_reaction,R04964
13042,Rv2524c,KEGG_reaction,R04965
13043,Rv2524c,KEGG_reaction,R04966
13044,Rv2524c,KEGG_reaction,R04968
13045,Rv2524c,KEGG_reaction,R04969
13046,Rv2524c,KEGG_reaction,R07762
13047,Rv2524c,KEGG_reaction,R07763
13048,Rv2524c,KEGG_reaction,R07764
13049,Rv2524c,KEGG_reaction,R07765
13050,Rv2524c,KEGG_reaction,R10700
13051,Rv2531c,KEGG_reaction,R00566
13052,Rv2537c,KEGG_reaction,R03084
13053,Rv2538c,KEGG_reaction,R03083
13054,Rv2539c,KEGG_reaction,R02412
13055,Rv2540c,KEGG_reaction,R01714
13056,Rv2552c,KEGG_reaction,R02413
13057,Rv2555c,KEGG_reaction,R03038
13058,Rv2572c,KEGG_reaction,R05577
13059,Rv2573,KEGG_reaction,R02472
13060,Rv2579,KEGG_reaction,R05284
13061,Rv2579,KEGG_reaction,R05367
13062,Rv2579,KEGG_reaction,R05368
13063,Rv2579,KEGG_reaction,R05369
13064,Rv2579,KEGG_reaction,R05370
13065,Rv2579,KEGG_reaction,R07669
13066,Rv2579,KEGG_reaction,R07670
13067,Rv2580c,KEGG_reaction,R03655
13068,Rv2581c,KEGG_reaction,R01736
13069,Rv2583c,KEGG_reaction,R00429
13070,Rv2584c,KEGG_reaction,R00190
13071,Rv2584c,KEGG_reaction,R01229
13072,Rv2584c,KEGG_reaction,R04378
13073,Rv2589,KEGG_reaction,R00908
13074,Rv2589,KEGG_reaction,R01648
13075,Rv2589,KEGG_reaction,R04188
13076,Rv2601,KEGG_reaction,R01920
13077,Rv2601,KEGG_reaction,R02869
13078,Rv2601,KEGG_reaction,R08359
13079,Rv2604c,KEGG_reaction,R07456
13080,Rv2606c,KEGG_reaction,R07456
13081,Rv2607,KEGG_reaction,R00277
13082,Rv2607,KEGG_reaction,R00278
13083,Rv2607,KEGG_reaction,R01710
13084,Rv2607,KEGG_reaction,R01711
13085,Rv2610c,KEGG_reaction,R11702
13086,Rv2612c,KEGG_reaction,R01801
13087,Rv2612c,KEGG_reaction,R01802
13088,Rv2613c,KEGG_reaction,R00126
13089,Rv2613c,KEGG_reaction,R01618
13090,Rv2614c,KEGG_reaction,R03663
13091,Rv2671,KEGG_reaction,R03458
13092,Rv2677c,KEGG_reaction,R03222
13093,Rv2677c,KEGG_reaction,R04178
13094,Rv2678c,KEGG_reaction,R03197
13095,Rv2678c,KEGG_reaction,R04972
13096,Rv2679,KEGG_reaction,R03026
13097,Rv2679,KEGG_reaction,R03045
13098,Rv2679,KEGG_reaction,R04137
13099,Rv2679,KEGG_reaction,R04170
13100,Rv2679,KEGG_reaction,R04204
13101,Rv2679,KEGG_reaction,R04224
13102,Rv2679,KEGG_reaction,R04738
13103,Rv2679,KEGG_reaction,R04740
13104,Rv2679,KEGG_reaction,R04744
13105,Rv2679,KEGG_reaction,R04746
13106,Rv2679,KEGG_reaction,R04749
13107,Rv2679,KEGG_reaction,R05595
13108,Rv2679,KEGG_reaction,R06411
13109,Rv2679,KEGG_reaction,R06412
13110,Rv2679,KEGG_reaction,R06942
13111,Rv2679,KEGG_reaction,R08093
13112,Rv2682c,KEGG_reaction,R05636
13113,Rv2697c,KEGG_reaction,R02100
13114,Rv2697c,KEGG_reaction,R11896
13115,Rv2701c,KEGG_reaction,R01185
13116,Rv2701c,KEGG_reaction,R01186
13117,Rv2701c,KEGG_reaction,R01187
13118,Rv2702,KEGG_reaction,R02187
13119,Rv2702,KEGG_reaction,R02189
13120,Rv2713,KEGG_reaction,R00112
13121,Rv2724c,KEGG_reaction,R01279
13122,Rv2724c,KEGG_reaction,R03777
13123,Rv2724c,KEGG_reaction,R03857
13124,Rv2724c,KEGG_reaction,R03990
13125,Rv2724c,KEGG_reaction,R04751
13126,Rv2724c,KEGG_reaction,R04754
13127,Rv2726c,KEGG_reaction,R02735
13128,Rv2727c,KEGG_reaction,R01122
13129,Rv2733c,KEGG_reaction,R10645
13130,Rv2733c,KEGG_reaction,R10646
13131,Rv2733c,KEGG_reaction,R10647
13132,Rv2740,KEGG_reaction,R05784
13133,Rv2740,KEGG_reaction,R09387
13134,Rv2746c,KEGG_reaction,R01801
13135,Rv2747,KEGG_reaction,R00259
13136,Rv2753c,KEGG_reaction,R10147
13137,Rv2754c,KEGG_reaction,R06613
13138,Rv2763c,KEGG_reaction,R00936
13139,Rv2763c,KEGG_reaction,R00937
13140,Rv2763c,KEGG_reaction,R00939
13141,Rv2763c,KEGG_reaction,R00940
13142,Rv2763c,KEGG_reaction,R02235
13143,Rv2763c,KEGG_reaction,R02236
13144,Rv2763c,KEGG_reaction,R11765
13145,Rv2764c,KEGG_reaction,R02101
13146,Rv2765,KEGG_reaction,R03893
13147,Rv2765,KEGG_reaction,R05510
13148,Rv2765,KEGG_reaction,R05511
13149,Rv2765,KEGG_reaction,R06835
13150,Rv2765,KEGG_reaction,R06838
13151,Rv2765,KEGG_reaction,R08120
13152,Rv2765,KEGG_reaction,R08121
13153,Rv2765,KEGG_reaction,R09136
13154,Rv2765,KEGG_reaction,R09220
13155,Rv2765,KEGG_reaction,R09222
13156,Rv2773c,KEGG_reaction,R04198
13157,Rv2773c,KEGG_reaction,R04199
13158,Rv2780,KEGG_reaction,R00396
13159,Rv2781c,KEGG_reaction,R00025
13160,Rv2783c,KEGG_reaction,R00437
13161,Rv2783c,KEGG_reaction,R00438
13162,Rv2783c,KEGG_reaction,R00439
13163,Rv2783c,KEGG_reaction,R00440
13164,Rv2786c,KEGG_reaction,R00161
13165,Rv2786c,KEGG_reaction,R00549
13166,Rv2789c,KEGG_reaction,R04547
13167,Rv2789c,KEGG_reaction,R04592
